Date,Open,High,Low,Close,Adj Close,Volume
2017-05-30,162500.000000,165500.000000,161000.000000,164000.000000,144006.859375,393584
2017-05-31,162500.000000,166000.000000,162500.000000,163000.000000,143128.781250,568084
2017-06-01,162500.000000,166500.000000,162500.000000,165500.000000,145324.015625,439229
2017-06-02,164500.000000,165000.000000,160500.000000,163000.000000,143128.781250,571120
2017-06-05,163500.000000,165500.000000,161000.000000,161500.000000,141811.625000,371037
2017-06-07,160000.000000,160000.000000,157000.000000,159000.000000,139616.406250,746365
2017-06-08,159000.000000,161000.000000,158500.000000,160000.000000,140494.500000,548233
2017-06-09,160000.000000,161000.000000,158500.000000,160000.000000,140494.500000,343795
2017-06-12,158000.000000,163500.000000,158000.000000,162500.000000,142689.718750,390351
2017-06-13,163000.000000,167000.000000,162000.000000,164500.000000,144445.906250,548527
2017-06-14,165000.000000,170000.000000,164500.000000,169000.000000,148397.312500,638693
2017-06-15,168000.000000,169000.000000,162000.000000,163000.000000,143128.781250,668866
2017-06-16,163500.000000,165000.000000,162500.000000,165000.000000,144884.968750,310581
2017-06-19,164500.000000,168000.000000,163500.000000,167000.000000,146641.125000,335858
2017-06-20,166000.000000,169000.000000,165000.000000,166500.000000,146202.109375,373530
2017-06-21,166000.000000,166000.000000,160000.000000,160500.000000,140933.546875,557266
2017-06-22,162000.000000,162000.000000,160000.000000,161500.000000,141811.625000,401279
2017-06-23,162000.000000,166000.000000,162000.000000,164000.000000,144006.859375,292130
2017-06-26,163000.000000,165000.000000,162000.000000,164000.000000,144006.859375,211301
2017-06-27,163000.000000,163500.000000,160000.000000,160500.000000,140933.546875,449056
2017-06-28,160000.000000,162500.000000,159500.000000,160000.000000,140494.500000,347569
2017-06-29,159500.000000,162500.000000,159000.000000,161000.000000,142261.734375,400255
2017-06-30,159500.000000,162000.000000,158000.000000,159500.000000,140936.312500,337644
2017-07-03,158500.000000,164000.000000,158000.000000,163500.000000,144470.765625,392228
2017-07-04,162500.000000,162500.000000,157500.000000,158500.000000,140052.703125,448579
2017-07-05,158000.000000,159000.000000,155000.000000,156000.000000,137843.671875,533353
2017-07-06,156500.000000,157000.000000,155000.000000,155500.000000,137401.859375,380091
2017-07-07,153500.000000,154500.000000,150500.000000,151500.000000,133867.406250,857341
2017-07-10,151000.000000,151500.000000,147500.000000,148000.000000,130774.765625,805494
2017-07-11,148500.000000,150000.000000,146500.000000,148000.000000,130774.765625,592204
2017-07-12,149000.000000,151000.000000,148000.000000,149000.000000,131658.375000,592811
2017-07-13,150000.000000,151500.000000,148000.000000,149000.000000,131658.375000,609170
2017-07-14,150000.000000,154500.000000,149500.000000,154000.000000,136076.437500,776297
2017-07-17,153500.000000,154000.000000,149500.000000,150500.000000,132983.812500,503286
2017-07-18,151000.000000,151500.000000,147000.000000,148000.000000,130774.765625,531137
2017-07-19,148500.000000,149500.000000,147000.000000,148500.000000,131216.578125,480211
2017-07-20,149000.000000,149000.000000,145000.000000,148000.000000,130774.765625,482332
2017-07-21,148000.000000,148000.000000,146500.000000,147500.000000,130332.960938,303019
2017-07-24,148000.000000,148000.000000,144500.000000,145000.000000,128123.929688,558419
2017-07-25,145000.000000,147500.000000,144500.000000,146000.000000,129007.531250,769128
2017-07-26,147000.000000,150000.000000,146500.000000,148000.000000,130774.765625,1000733
2017-07-27,148000.000000,148500.000000,144500.000000,146500.000000,129449.320313,552184
2017-07-28,146500.000000,150000.000000,146500.000000,149500.000000,132100.171875,857408
2017-07-31,149500.000000,149500.000000,144500.000000,145000.000000,128123.929688,871600
2017-08-01,145000.000000,147000.000000,144500.000000,145500.000000,128565.750000,415903
2017-08-02,146500.000000,148000.000000,145500.000000,147500.000000,130332.960938,462222
2017-08-03,147500.000000,149500.000000,146000.000000,148500.000000,131216.578125,643295
2017-08-04,148000.000000,151000.000000,147000.000000,150000.000000,132541.984375,520334
2017-08-07,150500.000000,151000.000000,148000.000000,148000.000000,130774.765625,280334
2017-08-08,147000.000000,147500.000000,143500.000000,144000.000000,127240.304688,655022
2017-08-09,145000.000000,146000.000000,144000.000000,146000.000000,129007.531250,391355
2017-08-10,144500.000000,146500.000000,144000.000000,145000.000000,128123.929688,576598
2017-08-11,143500.000000,145500.000000,141000.000000,142000.000000,125473.078125,607681
2017-08-14,142500.000000,146000.000000,142000.000000,144500.000000,127682.117188,319856
2017-08-16,145000.000000,146000.000000,143000.000000,144500.000000,127682.117188,417168
2017-08-17,143000.000000,144500.000000,141500.000000,144000.000000,127240.304688,250791
2017-08-18,144000.000000,145500.000000,143500.000000,144500.000000,127682.117188,253371
2017-08-21,145000.000000,148500.000000,143500.000000,148000.000000,130774.765625,430402
2017-08-22,148000.000000,150000.000000,145000.000000,147000.000000,129891.164063,533818
2017-08-23,146500.000000,147500.000000,145500.000000,146500.000000,129449.320313,245112
2017-08-24,146500.000000,147000.000000,143500.000000,143500.000000,126798.500000,505047
2017-08-25,143500.000000,145500.000000,143000.000000,144500.000000,127682.117188,362052
2017-08-28,144000.000000,146000.000000,144000.000000,144500.000000,127682.117188,319822
2017-08-29,143000.000000,144500.000000,142500.000000,144000.000000,127240.304688,332462
2017-08-30,142500.000000,144000.000000,138500.000000,143000.000000,126356.703125,762771
2017-08-31,142000.000000,145000.000000,139500.000000,140500.000000,124147.679688,834907
2017-09-01,141000.000000,143500.000000,139500.000000,143000.000000,126356.703125,541048
2017-09-04,140000.000000,142500.000000,139500.000000,140000.000000,123705.859375,326756
2017-09-05,141000.000000,142000.000000,137000.000000,138000.000000,121938.640625,546091
2017-09-06,138000.000000,138500.000000,133500.000000,136000.000000,120171.406250,694527
2017-09-07,138000.000000,139000.000000,137000.000000,138000.000000,121938.640625,531212
2017-09-08,138000.000000,138500.000000,133000.000000,135500.000000,119729.609375,637658
2017-09-11,134500.000000,136500.000000,133500.000000,135000.000000,119287.773438,488905
2017-09-12,135000.000000,137500.000000,134500.000000,136000.000000,120171.406250,379325
2017-09-13,136500.000000,137500.000000,133500.000000,134000.000000,118404.179688,588704
2017-09-14,134000.000000,137000.000000,133000.000000,137000.000000,121055.007813,904204
2017-09-15,135500.000000,137000.000000,134000.000000,136500.000000,120613.218750,369517
2017-09-18,136500.000000,137500.000000,135500.000000,137000.000000,121055.007813,415861
2017-09-19,136500.000000,141000.000000,136500.000000,140000.000000,123705.859375,627903
2017-09-20,141000.000000,143000.000000,139500.000000,142000.000000,125473.078125,618904
2017-09-21,140500.000000,142000.000000,138500.000000,141500.000000,125031.273438,467712
2017-09-25,141000.000000,143000.000000,140000.000000,141000.000000,124589.468750,307434
2017-09-26,141000.000000,141000.000000,141000.000000,141000.000000,124589.468750,0
2017-09-27,146000.000000,149000.000000,145500.000000,147500.000000,130332.960938,623568
2017-09-28,147000.000000,148000.000000,145000.000000,147000.000000,129891.164063,541478
2017-09-29,148500.000000,151000.000000,147500.000000,150500.000000,132983.812500,808779
2017-10-10,149500.000000,152000.000000,147500.000000,151000.000000,133425.609375,886098
2017-10-11,151000.000000,156500.000000,151000.000000,155000.000000,136960.046875,993821
2017-10-12,155000.000000,156500.000000,152500.000000,156500.000000,138285.484375,576444
2017-10-13,155000.000000,155500.000000,152000.000000,154500.000000,136518.250000,644646
2017-10-16,154500.000000,155000.000000,152000.000000,153000.000000,135192.843750,521198
2017-10-17,153000.000000,153500.000000,148500.000000,149500.000000,132100.171875,510688
2017-10-18,148000.000000,153500.000000,147000.000000,150500.000000,132983.812500,695484
2017-10-19,152000.000000,154000.000000,150500.000000,151500.000000,133867.406250,474052
2017-10-20,151500.000000,152500.000000,150500.000000,151500.000000,133867.406250,227605
2017-10-23,151000.000000,153000.000000,150500.000000,151500.000000,133867.406250,387789
2017-10-24,151500.000000,152500.000000,150000.000000,151000.000000,133425.609375,357958
2017-10-25,150000.000000,150500.000000,146500.000000,148500.000000,131216.578125,829299
2017-10-26,148500.000000,160000.000000,148000.000000,159500.000000,140936.312500,1550507
2017-10-27,159500.000000,161500.000000,156500.000000,158500.000000,140052.703125,776439
2017-10-30,160000.000000,160500.000000,154500.000000,156000.000000,137843.671875,540408
2017-10-31,157000.000000,162000.000000,156000.000000,161000.000000,142261.734375,905364
2017-11-01,159000.000000,162000.000000,158500.000000,160500.000000,141819.921875,601287
2017-11-02,159000.000000,160500.000000,158000.000000,160000.000000,141378.125000,353460
2017-11-03,161000.000000,164000.000000,159500.000000,161500.000000,142703.546875,426678
2017-11-06,160000.000000,163000.000000,157500.000000,158500.000000,140052.703125,530662
2017-11-07,157000.000000,159500.000000,153500.000000,155000.000000,136960.046875,754723
2017-11-08,153500.000000,157000.000000,153500.000000,155000.000000,136960.046875,384213
2017-11-09,156000.000000,156000.000000,153000.000000,155500.000000,137401.859375,543762
2017-11-10,154000.000000,155500.000000,153500.000000,154500.000000,136518.250000,333985
2017-11-13,156500.000000,161500.000000,156000.000000,160500.000000,141819.921875,664551
2017-11-14,160000.000000,160500.000000,157500.000000,160500.000000,141819.921875,493631
2017-11-15,161500.000000,163000.000000,160000.000000,161500.000000,142703.546875,568064
2017-11-16,162000.000000,162000.000000,158000.000000,159500.000000,140936.312500,392185
2017-11-17,158000.000000,159000.000000,156000.000000,157000.000000,138727.265625,493488
2017-11-20,155500.000000,157500.000000,154000.000000,156500.000000,138285.484375,392823
2017-11-21,157000.000000,158500.000000,156000.000000,157000.000000,138727.265625,279920
2017-11-22,157000.000000,159000.000000,155000.000000,155000.000000,136960.046875,298605
2017-11-23,156000.000000,157000.000000,154500.000000,157000.000000,138727.265625,327088
2017-11-24,156000.000000,159500.000000,155500.000000,159000.000000,140494.500000,414474
2017-11-27,158500.000000,160000.000000,158000.000000,158500.000000,140052.703125,508762
2017-11-28,156500.000000,160500.000000,155000.000000,157000.000000,138727.265625,360463
2017-11-29,158000.000000,161000.000000,157500.000000,160500.000000,141819.921875,550470
2017-11-30,163000.000000,166500.000000,162500.000000,164500.000000,145354.359375,1207560
2017-12-01,164500.000000,165500.000000,161500.000000,161500.000000,142703.546875,529049
2017-12-04,160500.000000,160500.000000,157500.000000,160500.000000,141819.921875,412767
2017-12-05,159000.000000,162500.000000,159000.000000,161500.000000,142703.546875,298181
2017-12-06,159500.000000,162500.000000,159500.000000,162000.000000,143145.328125,435843
2017-12-07,163000.000000,163000.000000,160000.000000,161500.000000,142703.546875,317111
2017-12-08,159500.000000,161000.000000,157000.000000,158500.000000,140052.703125,562488
2017-12-11,158000.000000,158500.000000,149500.000000,150000.000000,132541.984375,1235495
2017-12-12,149000.000000,151500.000000,148000.000000,150000.000000,132541.984375,594577
2017-12-13,151500.000000,152500.000000,150000.000000,151500.000000,133867.406250,449530
2017-12-14,151000.000000,154500.000000,150500.000000,150500.000000,132983.812500,848663
2017-12-15,151500.000000,154000.000000,150500.000000,154000.000000,136076.437500,414172
2017-12-18,154000.000000,155000.000000,152000.000000,154000.000000,136076.437500,304658
2017-12-19,154000.000000,155500.000000,152500.000000,153000.000000,135192.843750,301402
2017-12-21,151500.000000,152500.000000,150000.000000,150000.000000,132541.984375,393766
2017-12-22,151000.000000,153000.000000,150500.000000,153000.000000,135192.843750,257517
2017-12-26,152000.000000,155000.000000,151500.000000,154000.000000,136076.437500,319229
2017-12-27,151500.000000,157000.000000,150000.000000,156500.000000,141032.859375,445829
2017-12-28,154500.000000,156000.000000,152000.000000,156000.000000,140582.281250,405259
2018-01-02,150500.000000,153000.000000,149000.000000,149500.000000,134724.687500,731763
2018-01-03,149000.000000,151000.000000,149000.000000,150500.000000,135625.859375,450874
2018-01-04,150500.000000,151000.000000,146000.000000,146500.000000,132021.171875,931558
2018-01-05,146000.000000,149000.000000,145500.000000,149000.000000,134274.109375,463695
2018-01-08,148500.000000,151000.000000,147500.000000,151000.000000,136076.437500,482619
2018-01-09,151000.000000,152500.000000,149500.000000,152500.000000,137428.187500,465845
2018-01-10,152500.000000,158000.000000,152000.000000,155500.000000,140131.687500,793679
2018-01-11,156000.000000,156500.000000,152500.000000,155000.000000,139681.140625,476891
2018-01-12,153500.000000,156000.000000,153500.000000,154000.000000,138779.953125,424738
2018-01-15,154000.000000,155000.000000,151000.000000,155000.000000,139681.140625,315592
2018-01-16,153500.000000,158000.000000,153000.000000,158000.000000,142384.625000,440542
2018-01-17,157000.000000,159000.000000,156000.000000,157500.000000,141934.015625,363034
2018-01-18,157500.000000,158000.000000,154000.000000,155000.000000,139681.140625,324686
2018-01-19,155000.000000,162000.000000,154500.000000,162000.000000,145989.296875,637243
2018-01-22,162500.000000,164000.000000,158500.000000,162500.000000,146439.875000,582519
2018-01-23,163000.000000,167500.000000,161000.000000,161000.000000,145088.109375,727921
2018-01-24,160500.000000,162000.000000,156000.000000,156500.000000,141032.859375,653451
2018-01-25,155500.000000,159000.000000,154000.000000,158500.000000,142835.218750,776214
2018-01-26,155000.000000,155500.000000,149000.000000,152500.000000,137428.187500,1058626
2018-01-29,153000.000000,155500.000000,152000.000000,154500.000000,139230.546875,504827
2018-01-30,155000.000000,158000.000000,154500.000000,156000.000000,140582.281250,458611
2018-01-31,157000.000000,162000.000000,154500.000000,162000.000000,145989.296875,926031
2018-02-01,161500.000000,162000.000000,158500.000000,160500.000000,144637.562500,478000
2018-02-02,161000.000000,164000.000000,160500.000000,162500.000000,146439.875000,813167
2018-02-05,162500.000000,163000.000000,159000.000000,159000.000000,143285.796875,670474
2018-02-06,158000.000000,161000.000000,153500.000000,157500.000000,141934.015625,690538
2018-02-07,157500.000000,160500.000000,156000.000000,157500.000000,141934.015625,552642
2018-02-08,158500.000000,163500.000000,156500.000000,161000.000000,145088.109375,883512
2018-02-09,156500.000000,158500.000000,154500.000000,155000.000000,139681.140625,721962
2018-02-12,155500.000000,156500.000000,153500.000000,154000.000000,138779.953125,554120
2018-02-13,154000.000000,155500.000000,152000.000000,152500.000000,137428.187500,528608
2018-02-14,152000.000000,155000.000000,152000.000000,154500.000000,139230.546875,265716
2018-02-19,156500.000000,157000.000000,154500.000000,155000.000000,139681.140625,265257
2018-02-20,155000.000000,156000.000000,152500.000000,153500.000000,138329.375000,218792
2018-02-21,152500.000000,161000.000000,152500.000000,160000.000000,144186.968750,537567
2018-02-22,159000.000000,159500.000000,156000.000000,157000.000000,141483.437500,339005
2018-02-23,158500.000000,159500.000000,157500.000000,159000.000000,143285.796875,275917
2018-02-26,159000.000000,162000.000000,157500.000000,161000.000000,145088.109375,513314
2018-02-27,160500.000000,162000.000000,160000.000000,161000.000000,145088.109375,273491
2018-02-28,159000.000000,163000.000000,158000.000000,161500.000000,145538.703125,496851
2018-03-02,158000.000000,159000.000000,154500.000000,156000.000000,140582.281250,591106
2018-03-05,155500.000000,157000.000000,152500.000000,153000.000000,137878.765625,410894
2018-03-06,154500.000000,158000.000000,154500.000000,157000.000000,141483.437500,375611
2018-03-07,154000.000000,155000.000000,152000.000000,152500.000000,137428.187500,598406
2018-03-08,153500.000000,155000.000000,152000.000000,154500.000000,139230.546875,488545
2018-03-09,153500.000000,155000.000000,152500.000000,154000.000000,138779.953125,460548
2018-03-12,154000.000000,155500.000000,153000.000000,153500.000000,138329.375000,422236
2018-03-13,152500.000000,155000.000000,152500.000000,153500.000000,138329.375000,378343
2018-03-14,152500.000000,157000.000000,152000.000000,156000.000000,140582.281250,605609
2018-03-15,156500.000000,159000.000000,155000.000000,157500.000000,141934.015625,367882
2018-03-16,158000.000000,159500.000000,156000.000000,157500.000000,141934.015625,351970
2018-03-19,152500.000000,153000.000000,150000.000000,151500.000000,136527.031250,749609
2018-03-20,150500.000000,153500.000000,150000.000000,152500.000000,137428.187500,311027
2018-03-21,152500.000000,155000.000000,152500.000000,154500.000000,139230.546875,277076
2018-03-22,154500.000000,154500.000000,152000.000000,152500.000000,137428.187500,330219
2018-03-23,151000.000000,153000.000000,150500.000000,151500.000000,136527.031250,578521
2018-03-26,151000.000000,152500.000000,149500.000000,149500.000000,134724.687500,466599
2018-03-27,150000.000000,154000.000000,149500.000000,154000.000000,138779.953125,683470
2018-03-28,153000.000000,155000.000000,148000.000000,151500.000000,136527.031250,905733
2018-03-29,150500.000000,152000.000000,142500.000000,143500.000000,129317.687500,1532300
2018-03-30,144000.000000,145500.000000,142500.000000,143500.000000,129317.687500,525910
2018-04-02,144500.000000,148500.000000,144000.000000,148500.000000,133823.531250,569272
2018-04-03,147000.000000,152500.000000,145500.000000,152000.000000,136977.609375,2258712
2018-04-04,156000.000000,159500.000000,155000.000000,156500.000000,141032.859375,1198367
2018-04-05,157000.000000,158000.000000,153500.000000,154000.000000,138779.953125,404008
2018-04-06,155000.000000,155500.000000,152000.000000,152500.000000,137428.187500,377964
2018-04-09,152000.000000,153000.000000,150500.000000,151000.000000,136076.437500,319141
2018-04-10,150000.000000,153000.000000,149000.000000,151000.000000,136076.437500,371422
2018-04-11,150500.000000,152000.000000,150000.000000,150000.000000,135175.296875,329076
2018-04-12,151000.000000,152500.000000,150000.000000,152000.000000,136977.609375,297375
2018-04-13,151500.000000,152000.000000,149500.000000,150500.000000,135625.859375,425396
2018-04-16,151000.000000,154000.000000,150000.000000,153000.000000,137878.765625,303065
2018-04-17,154000.000000,158000.000000,154000.000000,157500.000000,141934.015625,670905
2018-04-18,158000.000000,159500.000000,157000.000000,158500.000000,142835.218750,507655
2018-04-19,157500.000000,158000.000000,155000.000000,158000.000000,142384.625000,344290
2018-04-20,157000.000000,160000.000000,156500.000000,160000.000000,144186.968750,406412
2018-04-23,160000.000000,160000.000000,157000.000000,159500.000000,143736.390625,284140
2018-04-24,161500.000000,165500.000000,161500.000000,162500.000000,146439.875000,644850
2018-04-25,162000.000000,164000.000000,160000.000000,164000.000000,147791.625000,407673
2018-04-26,164000.000000,164000.000000,154500.000000,156500.000000,141032.859375,861668
2018-04-27,155000.000000,161500.000000,154000.000000,158000.000000,142384.625000,887506
2018-04-30,159000.000000,160500.000000,157000.000000,160000.000000,144186.968750,351811
2018-05-02,159000.000000,160500.000000,157000.000000,160000.000000,144186.968750,377086
2018-05-03,162500.000000,163000.000000,160000.000000,160000.000000,144186.968750,324816
2018-05-04,158000.000000,160000.000000,156500.000000,158000.000000,142384.625000,448848
2018-05-08,158500.000000,161000.000000,154500.000000,156000.000000,140582.281250,595219
2018-05-09,154500.000000,156000.000000,153500.000000,153500.000000,138329.375000,513770
2018-05-10,152500.000000,154000.000000,150500.000000,152000.000000,136977.609375,747954
2018-05-11,152000.000000,154000.000000,151500.000000,153000.000000,137878.765625,319288
2018-05-14,153500.000000,154500.000000,150500.000000,151000.000000,136076.437500,439028
2018-05-15,150000.000000,151500.000000,148000.000000,148500.000000,133823.531250,611470
2018-05-16,148500.000000,151500.000000,146000.000000,150500.000000,135625.859375,599945
2018-05-17,150500.000000,151000.000000,149500.000000,149500.000000,134724.687500,297968
2018-05-18,148500.000000,150000.000000,148000.000000,150000.000000,135175.296875,330193
2018-05-21,149500.000000,151000.000000,149000.000000,149000.000000,134274.109375,332251
2018-05-23,147000.000000,148500.000000,144000.000000,144500.000000,130218.859375,1062994
2018-05-24,144000.000000,144500.000000,139000.000000,140000.000000,126163.578125,1387498
2018-05-25,139500.000000,141000.000000,138500.000000,139000.000000,125262.437500,697859
2018-05-28,139000.000000,140500.000000,138000.000000,138500.000000,124811.851563,498199
2018-05-29,139500.000000,141000.000000,139000.000000,140000.000000,126163.578125,471953
2018-05-30,138500.000000,139500.000000,136000.000000,137500.000000,123910.664063,648596
2018-05-31,139000.000000,140000.000000,137500.000000,139000.000000,125262.437500,835047
2018-06-01,138500.000000,140000.000000,137500.000000,140000.000000,126163.578125,395619
2018-06-04,140000.000000,144000.000000,139000.000000,143000.000000,128867.109375,903195
2018-06-05,143500.000000,144000.000000,140500.000000,142500.000000,128416.500000,374748
2018-06-07,142000.000000,144000.000000,141500.000000,142500.000000,128416.500000,511413
2018-06-08,142000.000000,142500.000000,140000.000000,141000.000000,127064.757813,539842
2018-06-11,140000.000000,140500.000000,139000.000000,139500.000000,125713.007813,441032
2018-06-12,140000.000000,142000.000000,139500.000000,140500.000000,126614.171875,486396
2018-06-14,138500.000000,139000.000000,135000.000000,135000.000000,121657.742188,1036041
2018-06-15,136000.000000,136500.000000,133000.000000,134000.000000,120756.585938,762750
2018-06-18,134500.000000,136500.000000,134500.000000,135000.000000,121657.742188,497745
2018-06-19,134000.000000,135000.000000,131000.000000,131500.000000,118503.664063,781548
2018-06-20,130500.000000,131500.000000,129000.000000,129500.000000,116701.320313,595333
2018-06-21,129500.000000,130500.000000,127000.000000,127000.000000,114448.398438,608003
2018-06-22,126000.000000,131000.000000,125000.000000,130000.000000,117151.906250,716503
2018-06-25,129500.000000,130000.000000,128000.000000,129000.000000,116250.734375,563769
2018-06-26,128000.000000,131000.000000,127500.000000,129500.000000,116701.320313,703936
2018-06-27,129000.000000,130500.000000,125500.000000,127500.000000,114898.984375,935679
2018-06-28,126000.000000,126500.000000,123000.000000,125000.000000,113536.546875,1101059
2018-06-29,124500.000000,126000.000000,123500.000000,125500.000000,113990.687500,496503
2018-07-02,125000.000000,125500.000000,123000.000000,123500.000000,112174.109375,428578
2018-07-03,125500.000000,125500.000000,119500.000000,122000.000000,110811.664063,556533
2018-07-04,120500.000000,122500.000000,118000.000000,119500.000000,108540.937500,510210
2018-07-05,119000.000000,122000.000000,118000.000000,121500.000000,110357.523438,845590
2018-07-06,122500.000000,126000.000000,122500.000000,123500.000000,112174.109375,658197
2018-07-09,124000.000000,125000.000000,122500.000000,124500.000000,113082.398438,303024
2018-07-10,123500.000000,125500.000000,122500.000000,123500.000000,112174.109375,328075
2018-07-11,121000.000000,123000.000000,120500.000000,121500.000000,110357.523438,384762
2018-07-12,121500.000000,125000.000000,121000.000000,123000.000000,111719.968750,613187
2018-07-13,123500.000000,125000.000000,122000.000000,122500.000000,111265.820313,306680
2018-07-16,122500.000000,127500.000000,122500.000000,126000.000000,114444.843750,494043
2018-07-17,126000.000000,129000.000000,125000.000000,126500.000000,114898.984375,436989
2018-07-18,127000.000000,128500.000000,124000.000000,124000.000000,112628.257813,325090
2018-07-19,125000.000000,125500.000000,123500.000000,124000.000000,112628.257813,359064
2018-07-20,124500.000000,128500.000000,122500.000000,127000.000000,115353.125000,463776
2018-07-23,127500.000000,131000.000000,127000.000000,129500.000000,117623.859375,660426
2018-07-24,129500.000000,130000.000000,126500.000000,129500.000000,117623.859375,479217
2018-07-25,130000.000000,130500.000000,129000.000000,130500.000000,118532.148438,305338
2018-07-26,131000.000000,131500.000000,128000.000000,130000.000000,118078.000000,484321
2018-07-27,129500.000000,131500.000000,129000.000000,129500.000000,117623.859375,365369
2018-07-30,129000.000000,131000.000000,128500.000000,130500.000000,118532.148438,179748
2018-07-31,131000.000000,131000.000000,128500.000000,129500.000000,117623.859375,306556
2018-08-01,130000.000000,130500.000000,128000.000000,128500.000000,116715.570313,244440
2018-08-02,128000.000000,128500.000000,124000.000000,125500.000000,113990.687500,425332
2018-08-03,124000.000000,125500.000000,124000.000000,124000.000000,112628.257813,468331
2018-08-06,124500.000000,126000.000000,124000.000000,124500.000000,113082.398438,317150
2018-08-07,124000.000000,126000.000000,123500.000000,125000.000000,113536.546875,285278
2018-08-08,125500.000000,129500.000000,125500.000000,127500.000000,115807.273438,816582
2018-08-09,126500.000000,127500.000000,125500.000000,126000.000000,114444.843750,532068
2018-08-10,126000.000000,127000.000000,124500.000000,126000.000000,114444.843750,194355
2018-08-13,125000.000000,126000.000000,123000.000000,123500.000000,112174.109375,319273
2018-08-14,124500.000000,125000.000000,122500.000000,123000.000000,111719.968750,291859
2018-08-16,122000.000000,127000.000000,122000.000000,126500.000000,114898.984375,561446
2018-08-17,125500.000000,127000.000000,125000.000000,126500.000000,114898.984375,207735
2018-08-20,127500.000000,128000.000000,126000.000000,127500.000000,115807.273438,310969
2018-08-21,127000.000000,127500.000000,124000.000000,125500.000000,113990.687500,339831
2018-08-22,125500.000000,127000.000000,124500.000000,126000.000000,114444.843750,329800
2018-08-23,125500.000000,126000.000000,123000.000000,124500.000000,113082.398438,229027
2018-08-24,123500.000000,124500.000000,123000.000000,124500.000000,113082.398438,232363
2018-08-27,125000.000000,125500.000000,123500.000000,124000.000000,112628.257813,226756
2018-08-28,125000.000000,127000.000000,124000.000000,125000.000000,113536.546875,402853
2018-08-29,125000.000000,125000.000000,123500.000000,124000.000000,112628.257813,309579
2018-08-30,124000.000000,125000.000000,123000.000000,123500.000000,112174.109375,385998
2018-08-31,124000.000000,126000.000000,123000.000000,125000.000000,113536.546875,529278
2018-09-03,124500.000000,126000.000000,123500.000000,125000.000000,113536.546875,264041
2018-09-04,125500.000000,127000.000000,124500.000000,126500.000000,114898.984375,297393
2018-09-05,126500.000000,131000.000000,126500.000000,129000.000000,117169.710938,871735
2018-09-06,130000.000000,136000.000000,130000.000000,134000.000000,121711.179688,935048
2018-09-07,136000.000000,137000.000000,131500.000000,133000.000000,120802.882813,793026
2018-09-10,131500.000000,133500.000000,130000.000000,131000.000000,118986.296875,320236
2018-09-11,130000.000000,130500.000000,128000.000000,128000.000000,116261.421875,514468
2018-09-12,128500.000000,131000.000000,128000.000000,129500.000000,117623.859375,340635
2018-09-13,130500.000000,130500.000000,128000.000000,128500.000000,116715.570313,411245
2018-09-14,129500.000000,131000.000000,129000.000000,129500.000000,117623.859375,259936
2018-09-17,129000.000000,129500.000000,128000.000000,128500.000000,116715.570313,305158
2018-09-18,128500.000000,130000.000000,128000.000000,128000.000000,116261.421875,368661
2018-09-19,128500.000000,129000.000000,125500.000000,126500.000000,114898.984375,420484
2018-09-20,126500.000000,130000.000000,126000.000000,129000.000000,117169.710938,378436
2018-09-21,131000.000000,131000.000000,127500.000000,129000.000000,117169.710938,765535
2018-09-27,130000.000000,130500.000000,128500.000000,130500.000000,118532.148438,465760
2018-09-28,130000.000000,130500.000000,128000.000000,129500.000000,117623.859375,295867
2018-10-01,130000.000000,130000.000000,128500.000000,129000.000000,117169.710938,233662
2018-10-02,128500.000000,129500.000000,128000.000000,128500.000000,116715.570313,215297
2018-10-04,128500.000000,129000.000000,122500.000000,124500.000000,113082.398438,671140
2018-10-05,126000.000000,126000.000000,123000.000000,124500.000000,113082.398438,284015
2018-10-08,123500.000000,124000.000000,121500.000000,122000.000000,110811.664063,386710
2018-10-10,122500.000000,123000.000000,119500.000000,120000.000000,108995.085938,536984
2018-10-11,118500.000000,120500.000000,116000.000000,116000.000000,105361.914063,701523
2018-10-12,115500.000000,118000.000000,114500.000000,115500.000000,104907.773438,672541
2018-10-15,116500.000000,117000.000000,111500.000000,113500.000000,103091.179688,697689
2018-10-16,114000.000000,117500.000000,113500.000000,116500.000000,105816.054688,503295
2018-10-17,117500.000000,119500.000000,116500.000000,118500.000000,107632.640625,385112
2018-10-18,118000.000000,118500.000000,114000.000000,116000.000000,105361.914063,708181
2018-10-19,114500.000000,117500.000000,114000.000000,115500.000000,104907.773438,493067
2018-10-22,115000.000000,118000.000000,114500.000000,118000.000000,107178.507813,378176
2018-10-23,117000.000000,118000.000000,114000.000000,116500.000000,105816.054688,575347
2018-10-24,117500.000000,118500.000000,116000.000000,117000.000000,106270.210938,776694
2018-10-25,116000.000000,116000.000000,102500.000000,110000.000000,99912.164063,1633392
2018-10-26,110000.000000,113000.000000,107500.000000,108000.000000,98095.570313,867074
2018-10-29,106000.000000,108500.000000,104000.000000,106000.000000,96278.992188,876545
2018-10-30,106500.000000,109500.000000,106000.000000,107500.000000,97641.429688,429587
2018-10-31,106500.000000,107000.000000,103500.000000,106500.000000,96733.140625,752213
2018-11-01,106500.000000,109000.000000,104500.000000,108500.000000,98549.710938,487868
2018-11-02,107000.000000,110500.000000,106500.000000,110000.000000,99912.164063,586857
2018-11-05,107000.000000,107500.000000,103500.000000,104000.000000,94462.406250,921610
2018-11-06,105000.000000,108500.000000,104500.000000,107500.000000,97641.429688,775343
